"gene_accession_id","gene_symbol","mouse_strain","mouse_life_stage","parameter_id","pvalue","parameter_name","analysis_id"
"MGI:1344333","Mid2","C57BL","Early adult","IMPC_GEL_032_001","0.5511878","Embryo Size","n41t6h7gw88fn2n"
"MGI:1925927","Rnf20","C57BL","E9.5","JAXLA_GRS_009_001","0.6086349","Forelimb and hindlimb grip strength measurement mean","n41uo37720r153h"
"MGI:1915383","Gcsh","C57BL","Early adult","IMPC_CSD_036_001","0.4803341","Startle response","n42u6iio332z21d"
"MGI:1336186","Agpat3","129SV","Early adult","IMPC_HEM_003_001","0.9710699","Hemoglobin","n44u4we6vi3xwk5"
"MGI:3648212","Klhdc7b","C57BL","Middle aged adult","ESLIM_008_001_001","0.6485285","Body position","n455q2gn10i4w3d"
"MGI:2444611","Ipo8","C57BL","Early adult","HRWLLA_HEM_007_001","0.153382","Mean cell hemoglobin concentration","n455qv89g5g5289"
"MGI:1914243","Smarcd3","C57BL","E15.5","GMC_906_001_021","0.393207","Uric acid","n45e0965c849y6x"
"MGI:1276533","Ncoa2","C57BL","Early adult","IMPC_OFD_021_001","0.1792395","Number of rears - total","n4702j59207bhuw"
"MGI:2442782","Baz2b","C57BL","Early adult","HRWLLA_CBC_012_001","0.1126391","Aspartate aminotransferase","n47068i7kh3y7jk"
"mgi:1201374","Anxa8","C57BL","Early adult","IMPC_DXA_007_001","0.9791934","BMC/Body weight","n470gln65wjv832"
"MGI:1890127","Plxnc1","C57BL","Early adult","IMPC_CSD_010_001","0.8823189","Coat - color pattern - abdomen","n472zf82kzs1i06"
"MGI:2181434","Phc3","C57BL","Early adult","IMPC_ECG_004_001","0.611032","RR","n47aud9es2h25ri"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_CSD_029_001","0.5877624","Activity (body position)","n47lu1bh76r09sq"
"MGI:1099431","Sptlc1","C57BL","Late adult","JAXLA_EYE_016_001","0.5316182","Lens","n48e7otkn01l529"
"mgi:1890127","Plxnc1","C57BL","Early adult","IMPC_DXA_006_001","0.09501741","Body length","n49539od25861g3"
"MGI:1914109","Slc16a9","C57BL","Early adult","HRWLLA_HEM_007_001","0.2786155","Mean cell hemoglobin concentration","n497io783sh0nja"
"MGI:1351869","Pdxk","C57BL","Early adult","ESLIM_011_001_001","0.08139568","BN startle magnitude","n49j99c24p259s2"
"MGI:2143539","Gls2","C57BL","Middle aged adult","IMPC_EYE_027_001","0.8540752","Persistence of hyaloid vascular system","n4af20u4hlktpkr"
"MGI:1925836","Srbd1","C57BL","Early adult","IMPC_HEM_007_001","0.2613376","Mean cell hemoglobin concentration","n4g7mimx0fp8i0f"
"MGI:2445173","Ppig","C57BL","Early adult","TCP_CHL_057_001","0.6065031","PBS Tidal volume","n4gd8venr2fj3bi"
"MGI:109552","Il4i1","C57BL","Early adult","IMPC_CBC_018_001","0.1762631","Glucose","n4i3it65ce1v8ag"
"MGI:2141917","Prkd2","C57BL","Early adult","TCP_CHL_057_001","0.8348137","PBS Tidal volume","n4itf723z945v83"
"MGI:1925836","Srbd1","C57BL","Early adult","IMPC_HEM_031_001","0.9358673","Lymphocyte differential count","n4lux16b9r9ar6a"
"MGI:2684916","Ppp1r36","C57BL","Early adult","IMPC_CBC_013_001","0.3794299","Alanine aminotransferase","n4mq2bn5266o508"
"MGI:2685047","Hmcn1","C57BL","Early adult","IMPC_DXA_010_001","0.06625902","Bone Area","n4n4028lhq89965"
"MGI:1336186","Agpat3","129SV","Early adult","IMPC_CBC_010_001","0.7999207","Phosphorus","n4n49057p8ivy5p"
"MGI:1099431","Sptlc1","C57BL","Middle aged adult","TCPLA_CSD_011_001","0.4428744","Coat - hair distribution - back","n4o74u60pb9433r"
"MGI:1925836","Srbd1","C57BL","Late adult","HRWLLA_OFD_018_001","0.7205759","Latency to center entry","n4s8660jl7mfx6u"
"MGI:2442782","Baz2b","C57BL","Early adult","HRWLLA_OFD_014_001","0.0503598","Center distance travelled","n4t52de71p7qlld"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","TCP_CHL_067_001","0.8284762","PBS Peak Inspiratory Flow","n4t67xedcn2475v"
"MGI:1920723","Iws1","C57BL","Early adult","IMPC_CBC_014_001","0.6654451","Alkaline phosphatase","n4u09q112jxyy8t"
"MGI:1922875","Mageh1","C57BL","Early adult","IMPC_EYE_083_001","0.8158286","Vitreous","n4wdfkqa6wah7x5"
"MGI:1098801","Otud4","C57BL","Early adult","IMPC_CSD_080_001","0.2185354","Head bobbing","n4z5r46141eeyw7"
"MGI:2181434","Phc3","C57BL","early adult","ESLIM_015_001_018","0.5567705","Triglyceride","n5109lr5ifp9037"
"MGI:2143539","Gls2","C57BL","Middle aged adult","TCP_CHL_057_001","0.1395152","PBS Tidal volume","n51nt32ba21we64"
"MGI:1918731","Alpk1","C57BL","Early adult","IMPC_CSD_036_001","0.3426925","Startle response","n52dw4joyj7vrd0"
"MGI:97525","Pde6b","C3H","Early adult","HRWLLA_CBC_012_001","0.9044366","Aspartate aminotransferase","n53499q994y3j35"
"MGI:1336186","Agpat3","129SV","Early adult","ESLIM_011_001_001","0.3272553","BN startle magnitude","n53s8o5w4a8a82x"
"MGI:1914109","Slc16a9","C57BL","Early adult","IMPC_HEM_039_001","0.4361335","Large Unstained Cell (LUC) count","n5405081m6b77ok"
"MGI:1929691","Slc15a3","C57BL","Early adult","HRWLLA_HEM_032_001","0.3215396","Lymphocyte cell count","n550496dt1d08jc"
"MGI:1915383","Gcsh","C57BL","Early adult","IMPC_CSD_027_001","0.7995331","Ears","n5575z9g0h6mvv5"
"MGI:1277143","Gtf2h3","C57BL","E12.5","IMPC_HEM_039_001","0.2823864","Large Unstained Cell (LUC) count","n575o8r3w0iqry7"
"MGI:107162","Ppp3cc","C57BL","Early adult","IMPC_EYE_083_001","0.5036548","Vitreous","n57t55x4x8are05"
"MGI:2138828","Eps8l2","C57BL","Early adult","JAX_OFD_013_001","0.5612386","Periphery average speed","n57w10tdqf6k79c"
"MGI:1918946","Abhd8","C57BL","Early adult","IMPC_OFD_018_001","0.6358211","Latency to center entry","n58o6w7jz4a1462"
"MGI:1916971","Nkiras1","C51BL","Early adult","IMPC_XRY_018_001","0.4104101","Shape of vertebrae","n591tm6836p0854"
"MGI:2146785","Gpsm3","C57BL","Early adult","HRWLLA_OFD_009_001","0.882133","Whole arena average speed","n593q48303a95z4"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_OFD_022_001","0.132874","Percentage center time","n59glzfs75kzk31"
"MGI:1890127","Plxnc1","C57BL","Early adult","IMPC_GPP_002_001","0.1699588","Placenta Morphology","n5fdbl23q758pby"
"MGI:1890127","Plxnc1","C57BL","Early adult","IMPC_CSD_078_001","0.6157888","Vocalization","n5fk31v7o539mu5"
"MGI:1917565","Hdac8","C57BL","Early adult","IMPC_OWT_023_001","0.6950286","Whole liver weight","n5ichgdko666u43"
"MGI:1923012","Aftph","C57BL","Early adult","IMPC_CBC_014_001","0.3140564","Alkaline phosphatase","n5j5w5p22hu9b6s"
"MGI:2146468","Urb1","C57BL","E9.5","JAX_OFD_009_001","0.848656","Whole arena average speed","n5j7abvc305u7c9"
"MGI:2685830","Nsl1","C57BL","Early adult","IMPC_EYE_054_001","0.4911805","Min left eye lens density","n5k79280j7wuoie"
"MGI:1918319","Stox2","C57BL","E18.5","IMPC_CBC_010_001","0.4695035","Phosphorus","n5ksdc4xo9slv1t"
"MGI:3037818","Cxcl3","C57BL","Early adult","IMPC_XRY_012_001","0.2453097","Pelvis","n5pe89y7478a4v8"
"MGI:1932115","Papolb","C57BL","Early adult","M-G-P_005_001_004","0.8400804","Bone Mineral Density (excluding skull)","n5qp370479v9vdv"
"MGI:99878","Ppm1a","C57BL","Early adult","IMPC_GEL_063_001","0.9812476","Delayed embryonic development","n5suz47v16276c4"
"MGI:2146785","Gpsm3","C57BL","Early adult","IMPC_OFD_018_001","0.8388823","Latency to center entry","n5w2i3z8m6tt7p0"
"MGI:1276533","Ncoa2","C57BL","E18.5","IMPC_OFD_016_001","0.7971185","Center permanence time","n603y1x387f4c7h"
"MGI:2444233","Ythdf2","C57BL","Early adult","IMPC_IPG_010_001","0.6302366","Fasted blood glucose concentration","n62833xs258294s"
"MGI:97525","Pde6b","C3H","Early adult","IMPC_HEM_006_001","0.2328321","Mean corpuscular hemoglobin","n62q56xz2x221ad"
"MGI:1201374","Anxa8","C57BL","Early adult","IMPC_OWT_023_001","0.9857701","Whole liver weight","n6406p961m2e7wg"
"MGI:1349438","Mprip","C57BL","E15.5","IMPC_GRS_010_001","0.4772781","Forelimb grip strength normalised against body weight","n65281u498tc37e"
"MGI:1929691","Slc15a3","C57BL","Early adult","JAXLA_CSD_013_001","0.821248","Coat - hair distribution - abdomen","n65n6mohyik5s9g"
"MGI:2682314","Zc3h4","C57BL","Early adult","IMPC_CBC_010_001","0.120787","Phosphorus","n68a35qc9e35i6f"
"MGI:1914243","Smarcd3","C57BL","E12.5","ESLIM_015_001_002","0.7409767","Urea","n68gv2hz795595f"
"MGI:2444308","Atg4d","C57BL","Early adult","TCP_CHL_067_001","1.239482","PBS Peak Inspiratory Flow","n68t8l8qovhadhc"
"MGI:2446460","Tpte","C57BL","Early adult","MGP_PBI_038_001","0.6887653","Ly6Clow monocyte number","n6ed573a64r2d11"
"MGI:2684916","Ppp1r36","C57BL","Early adult","ESLIM_013_001_001","0.3316064","Eye","n6eglwujfv4w704"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_EYE_027_001","0.912592","Persistence of hyaloid vascular system","n6f150dfr6a2d6u"
"MGI:1915926","Dusp22","C57BL","Early adult","IMPC_FEA_106_001","0.4546436","Difference in Cue Tone and Cue Baseline % Freezing","n6geldzk0r2ty33"
"MGI:1890127","Plxnc1","C57BL","Early adult","JAX_LDT_003_001","0.603075","Time mobile light side","n6gf6v71ho3jypa"
"mgi:1925836","SRBD1","C57BL","Late adult","IMPC_EYE_092_001","0.6045969","Retina (combined)","n6kllo5645718ry"
"MGI:1922248","Rab11fip2","C57BL","Early adult","IMPC_HEM_038_001","0.3549673","Basophil differential count","n6l3utmh1376jfx"
"MGI:1922875","Mageh1","C57BL","Early adult","CCP_XRY_060_001","0.07382544","Transitional vertebrae","n6n30wb142es084"
"MGI:1099431","Sptlc1","C57BL","Late adult","HRWLLA_OFD_020_001","0.3141793","Distance travelled - total","n6q6l99xu821ka0"
"MGI:1929260","Mtch2","C57BL","Early adult","IMPC_XRY_055_001","0.3244538","Shape of spine","n6t0p70a27u33z8"
"MGI:1276533","Ncoa2","C57BL","Early adult","IMPC_HEM_034_001","0.05388791","Monocyte cell count","n6t19i565x3qtxm"
"MGI:1914109","Slc16a9","C57BL","Early adult","CCP_XRY_060_001","0.5581582","Transitional vertebrae","n6vyef4u71e02k3"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_XRY_033_001","0.2953145","Tibia length","n6w64rh824n7b95"
"MGI:1918319","Stox2","C57BL","Early adult","IMPC_OFD_013_001","0.3727937","Periphery average speed","n6w83k0e463zowb"
"MGI:1922875","Mageh1","C57BL","Early adult","IMPC_CSD_078_001","0.5948199","Vocalization","n6z4he9101v65e6"
"MGI:2444354","Arid4a","129SV","Early adult","IMPC_EYE_017_001","0.9534496","Lens Opacity","n7005t8354e7125"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_GEP_004_002","0.05336038","Spontaneous movement","n70m79v16xso1n3"
"MGI:2685047","Hmcn1","C57BL","Early adult","IMPC_CBC_015_001","0.426689","Total cholesterol","n72d7t190027qdc"
"MGI:1336186","Agpat3","C57BL","Early adult","IMPC_HEM_032_001","1.449436","Lymphocyte cell count","n72ig9qf060v5p0"
"MGI:1099431","Sptlc1","C57BL","Late adult","IMPC_CBC_007_001","0.2026967","Albumin","n73u5neladcw555"
"MGI:2445173","Ppig","C57BL","Early adult","IMPC_OWT_023_001","0.2398333","Whole liver weight","n746uw2rk5n942u"
"MGI:2682314","Zc3h4","C57BL","Early adult","IMPC_XRY_055_001","0.7967239","Shape of spine","n74zi5277408903"
"MGI:2444611","Ipo8","C57BL","Early adult","IMPC_OFD_021_001","0.9304462","Number of rears - total","n7521l2mb7htjne"
"MGI:1349438","Mprip","C57BL","E15.5","GMC_906_001_005","0.530428","Potassium","n75mvj0aze0wgz6"
"MGI:102849","Klkb1","C57BL","Early adult","IMPC_HEM_007_001","0.1687409","Mean cell hemoglobin concentration","n768c924tl2928o"
"MGI:1098801","Otud4","C57BL","Early adult","IMPC_CBC_013_001","0.318084","Alanine aminotransferase","n776j06m3bk219d"
"MGI:2442708","Pheta1","C57BL","Early adult","IMPC_CBC_018_001","0.9138296","Glucose","n786u93vhd3u640"
"MGI:1861440","Trim17","C57BL","Early adult","ESLIM_015_001_016","0.6784995","Alpha-amylase","n78845keb5lynoe"
"MGI:1333883","Lats1","C57BL","Early adult","HRWLLA_CSD_036_001","0.7457447","Startle response","n788f1rcinmgbg1"
"MGI:1338849","S100a3","C57BL","Early adult","hrwlla_ofd_011_001","0.3799894","Periphery resting time","n79msl4086n5340"
"MGI:3648212","Klhdc7b","C57BL","Late adult","IMPC_EYE_069_001","0.5377854","Left inner nuclear layer","n7jz7m48ca1d7v0"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_CSD_027_001","0.4567988","Ears","n7li131vi3t28g1"
"MGI:1915926","Dusp22","C57BL","Early adult","ESLIM_008_001_001","0.05149992","Body position","n7m7ml43w93296z"
"MGI:1914815","Gramd2b","C57BL","Early adult","IMPC_CBC_008_001","0.8204747","Total bilirubin","n7oan66qiku99f6"
"MGI:3624119","Clec4a4","C57BL","Early adult","IMPC_ABR_002_001","0.6683481","Click-evoked ABR threshold","n7q81sgix55kft9"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_ACS_033_001","0.9274513","% Pre-pulse inhibition - PPI1","n7r010c2p7158qy"
"MGI:1099431","Sptlc1","C57BL","early adult","IMPC_EYE_025_001","0.9761601","Retinal Blood Vessels Structure","n7run10j4ra3v00"
"MGI:1923760","Trappc9","C57BL","Early adult","IMPC_DXA_003_001","0.618876","Lean mass","n7t3y7y3xqv5bv9"
"MGI:2442708","Pheta1","C57BL","Early adult","IMPC_HEM_003_001","0.7000563","Hemoglobin","n7t7250tx300pmn"
"MGI:1349438","Mprip","C57BL","E9.5","IMPC_CBC_015_001","0.6685369","Total cholesterol","n7t7z5261z308aj"
"MGI:1914243","Smarcd3","C57BL","E18.5","MGP_IMM_067_001","0.3005477","CD11b-low cDC - % of cDC","n7x61z40ft5p531"
"MGI:3648212","Klhdc7b","C57BL","Early adult","ESLIM_011_001_001","0.0977789","BN startle magnitude","n7yz1n07h3v5950"
"MGI:1338849","S100a3","C57BL","Early adult","IMPC_ACS_037_001","0.6299395","% Pre-pulse inhibition - Global","n80a5uv30472530"
"MGI:1861440","Trim17","C57BL","Early adult","IMPC_HEM_040_001","0.1639038","Large Unstained Cell (LUC) differential count","n81n85827y8sk0h"
"MGI:1925927","Rnf20","C57BL","Early adult","IMPC_CSD_080_001","0.5222952","Head bobbing","n823gfuf35dw0t9"
"MGI:2143539","Gls2","C57BL","Late adult","IMPC_EYE_017_001","0.5510747","Lens Opacity","n8256c8xi34733t"
"MGI:1341868","Rfc2","C57BL","Early adult","IMPC_CBC_007_001","0.6457499","Albumin","n82rq62w61f968f"
"MGI:1101781","Elf3","C57BL","Early adult","IMPC_DXA_008_001","0.1560288","Lean/Body weight","n852h97fq56414y"
"MGI:1914243","Smarcd3","C57BL","E15.5","IMPC_HEM_035_001","0.9314638","Eosinophil differential count","n85v151br9j97d8"
"MGI:1101781","ELF3","C56BL","Early adult","IMPC_HEM_029_001","0.8989188","Neutrophil differential count","n85wfsg9x74471d"
"MGI:1914109","Slc16a9","C57BL","Early adult","JAX_LDT_003_001","0.7709325","Time mobile light side","n8613d5626z9n63"
"MGI:1927204","Gosr2","C57BL","Early adult","IMPC_EYE_063_001","0.8585035","Right inner nuclear layer","n862f9n52k8z447"
"MGI:1277143","Gtf2h3","C57BL","E9.5","IMPC_HEM_040_001","0.8843635","Large Unstained Cell (LUC) differential count","n86boc3122p0o25"
"MGI:1341868","Rfc2","C57BL","Early adult","HRWLLA_CSD_036_001","0.9842242","Startle response","n86t08mkhuaaa79"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_HEM_033_001","0.4242608","Monocyte differential count","n8787f8d7317g9h"
"MGI:2445173","Ppig","C57BL","Early adult","IMPC_CBC_002_001","0.5480945","Potassium","n891m977l1h10cd"
"MGI:1914243","Smarcd3","C57BL","E12.5","HRWLLA_HEM_001_001","0.3278263","White blood cell count","n893yq8t3f088k4"
"MGI:104859","Selenbp2","C57BL","Early adult","MGP_IMM_067_001","0.6703093","CD11b-low cDC - % of cDC","n8ajxu13k81wjx9"
"MGI:2384959","Cybc1","C57BL","Early adult","GMC_906_001_016","0.2656474","Alpha-amylase","n8ddg4t0fq6czss"
"MGI:2442708","Pheta1","C57BL","Early adult","GMC_914_001_002","0.9186412","Body temperature rectal","n8eid3893814pj2"
"MGI:1915476","Efcab2","C57BL","Early adult","M-G-P_025_001_014","0.9030508","Alanine aminotransferase","n8eqe66c3501745"
"MGI:1917036","Tprkb","C57BL","Early adult","IMPC_DXA_010_001","0.7872528","Bone Area","n8h75m70p946929"
"MGI:1349438","Mprip","C57BL","E15.5","HRWLLA_CSD_032_001","0.9840006","Locomotor activity","n8ivn9mb104t37w"
"MGI:1914281","Upf3a","C57BL","Early adult","GMC_908_001_001","0.5886012","Bodyweight","n8kpb99hl46j6oh"
"MGI:1918252","Mex3b","C57BL","Early adult","IMPC_GEO_009_002","0.6879052","Hemorrhage","n8llm965ei1g959"
"MGI:1925836","Srbd1","C57BL","Early adult","M-G-P_005_001_004","0.5455688","Bone Mineral Density (excluding skull)","n8m3u39sagwbtmy"
"MGI:97525","Pde6b","C3H","Early adult","HRWLLA_HEM_007_001","0.323655","Mean cell hemoglobin concentration","n8nq9t2eb43w5ia"
"MGI:1915383","Gcsh","C57BL","Early adult","HRWLLA_HEM_031_001","0.5815875","Lymphocyte differential count","n8p377wqe615961"
"MGI:88587","Cyp19a1","C57BL","Late adult","MGP_CSD_027_001","0.5672757","Ventral coat/hair colour pattern","n8pxnm9yj32ltiv"
"MGI:1929691","Slc15a3","C57BL","Early adult","IMPC_OFD_016_001","0.6567608","Center permanence time","n8s2y0k1019k977"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_OFD_007_001","0.5984729","Whole arena resting time","n8u311i38u869qi"
"MGI:107634","Larp7","C57BL","early adult","IMPC_CBC_023_001","0.8331655","Alpha-amylase","n8w76u346zeukh0"
"MGI:2685335","Mctp2","C57BL","Early adult","IMPC_CSD_010_001","0.3938997","Coat - color pattern - abdomen","n90a685eyp3924s"
"MGI:1927204","Gosr2","C57BL","Early adult","IMPC_OFD_022_001","0.7694838","Percentage center time","n91h355y85fg5h3"
"MGI:1099431","Sptlc1","C57BL","Middle aged adult","IMPC_HEM_039_001","0.8710354","Large Unstained Cell (LUC) count","n9259jusfnoi9hs"
"MGI:1344333","Mid2","C57BL","Early adult","IMPC_CBC_018_001","0.1811525","Glucose","n928e822bbne5x1"
"MGI:1917036","Tprkb","C57BL","Early adult","IMPC_OFD_014_001","0.4104726","Center distance travelled","n92pn470vyokn9u"
"MGI:1915383","Gcsh","C57BL","Early adult","HRWLLA_HEM_036_001","0.7426826","Eosinophil cell count","n93973781eccte7"
"MGI:2682314","Zc3h4","C57BL","E9.5","IMPC_ACS_037_001","0.9394426","% Pre-pulse inhibition - Global","n956e22qygn4hx3"
"MGI:1922875","Mageh1","C57BL","Early adult","IMPC_OFD_007_001","0.878566","Whole arena resting time","n960g7lk26u69fy"
"MGI:2441932","Prepl","C57BL","Early adult","M-G-P_025_001_014","0.9598175","Alanine aminotransferase","n9643fj26oews5q"
"MGI:1914243","Smarcd3","C57BL","E18.5","GMC_905_001_006","0.7357444","Mean corpuscular volume","n984q73wh7co1nm"
"MGI:88439","Cntf","C57BL","Early adult","IMPC_EYE_063_001","0.9369082","Right inner nuclear layer","n984s09f618hril"
"MGI:2444611","Ipo8","C57BL","Early adult","IMPC_XRY_055_001","0.2491551","Shape of spine","n9a1p59j8j1w536"
"MGI:1915349","Cibar1","C57BL","Early adult","IMPC_EYE_092_002","0.1419505","Retina (combined)","n9bbk370h4109mt"
"MGI:1915349","Cibar1","C57BL","Early adult","IMPC_OWT_023_001","0.0904526","Whole liver weight","n9c5lw637b90e6m"
"MGI:2682314","Zc3h4","C57BL","E15.5","IMPC_DXA_003_001","0.9710036","Lean mass","n9c787s49t22109"
"MGI:2444308","Atg4d","C57BL","Early adult","IMPC_CSD_010_001","0.4902126","Coat - color pattern - abdomen","n9cl8tj6tnr9522"
"MGI:2685335","Mctp2","C57BL","Early adult","IMPC_ACS_037_001","0.2563882","% Pre-pulse inhibition - Global","n9dyqag8k1i9ltn"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_DXA_009_001","0.2681026","Fat/Body weight","n9en22617jcy0nw"
"MGI:2444233","Ythdf2","C57BL","Early adult","HRWLLA_OFD_020_001","0.9501916","Distance travelled - total","n9eviej98586l2f"
"MGI:1922875","Mageh1","C57BL","Early adult","HRWLLA_HEM_008_001","0.3852094","Platelet count","n9f28l9z631ctk7"
"MGI:3652053","GM13889","C57BL","Early adult","IMPC_CBC_020_001","0.1716043","Fructosamine","n9fiw6zyw055t8s"
"MGI:2181434","Phc3","C57BL","Early adult","ESLIM_011_001_001","0.5870096","BN startle magnitude","n9iijv18myj671f"
"MGI:1336186","Agpat3","129SV","Early adult","HRWLLA_HEM_007_001","0.9060941","Mean cell hemoglobin concentration","n9kt3kr33mfy0yj"
"MGI:1101781","Elf3","C57BL","Early adult","IMPC_OFD_020_001","0.5824165","Distance travelled - total","n9lm9947ifli18i"
"MGI:2685335","Mctp2","C57BL","Early adult","IMPC_CSD_027_001","0.7266181","Ears","n9m463i6hrlsj29"
"MGI:1929691","Slc15a3","C57BL","Early adult","impc_cbc_014_001","0.4169189","Alkaline phosphatase","n9mee58qn0k12xv"
"MGI:1915926","Dusp22","C57BL","Early adult","HRWLLA_CSD_036_001","0.1642677","Startle response","n9p607f0786hcd0"
"MGI:2655333","Grhl3","C57BL","Early adult","IMPC_EYE_027_001","0.08448242","Persistence of hyaloid vascular system","n9p6q0d4jef95d0"
"MGI:1914243","Smarcd3","C57BL","Early adult","JAXLA_GRS_009_001","0.7736312","Forelimb and hindlimb grip strength measurement mean","n9p8f833463ep4j"
"MGI:1099431","Sptlc1","C57BL","Middle aged adult","IMPC_CSD_033_001","0.4947736","Gait","n9t94hh939j8824"
"HRWLLA_CSD_032_001","Early adult","MGI:1336186","Locomotor activity","0.1074083","Agpat3","C57BL","n9tyz5rkea437k9"
"MGI:1918252","Mex3b","C57BL","Early adult","IMPC_XRY_055_001","0.2002501","Shape of spine","n9x61vm0r7858k4"
"MGI:104859","Selenbp2","C57BL","Early adult","IMPC_DXA_005_001","0.5227294","Bone Mineral Content (excluding skull)","na085y7kry3vz05"
"MGI:2146785","Gpsm3","C57BL","Early adult","JAX_LDT_005_001","0.2748038","Time mobile dark side","na0wo8409120oz4"
"MGI:3652053","Gm13889","C57BL","Early adult","IMPC_HEM_002_001","0.5865969","Red blood cell count","na22gk8206800r0"
"MGI:97525","Pde6b","C3H","Early adult","IMPC_HEM_037_001","0.9822018","Basophil cell count","na527087kr135q4"
"MGI:1196234","Ccdc69","C57BL","Early adult","GMC_920_001_001","0.3084013","Body weight","na57f49o7825w9j"
"MGI:3652053","Gm13889","C57BL","Early adult","IMPC_CBC_009_001","0.4439401","Calcium","na58j5v4d5gyu08"
"MGI:1925927","Rnf20","C57BL","E15.5","IMPC_CSD_033_001","0.3117434","Gait","na5s4ex7175g2et"
"MGI:1914109","Slc16a9","C57BL","Early adult","JAXLA_CSD_013_001","0.1002536","Coat - hair distribution - abdomen","na84pj7yiy57e6m"
